Official NCBI gene id,Official NCBI gene symbol
25758,KIAA1549L
201163,FLCN
29115,SAP30BP
58526,MID1IP1
6608,SMO
79628,SH3TC2
55787,TXLNG
6553,SLC9A5
81617,CAB39L
83480,PUS3
6155,RPL27
9589,WTAP
5711,PSMD5
10297,APC2
29901,SAC3D1
64714,PDIA2
54799,MBTD1
26031,OSBPL3
7541,ZBTB14
444,ASPH
23151,GRAMD4
22890,ZBTB1
2717,GLA
375035,SFT2D2
57794,SUGP1
64405,CDH22
4946,OAZ1
28972,SPCS1
26973,CHORDC1
26984,SEC22A
10640,EXOC5
79863,RBFA
54880,BCOR
55247,NEIL3
56603,CYP26B1
79642,ARSJ
79852,EPHX3
80183,KIAA0226L
1031,CDKN2C
4033,LRMP
9742,IFT140
5649,RELN
10461,MERTK
2888,GRB14
1474,CST6
22978,NT5C2
2139,EYA2
150,ADRA2A
8774,NAPG
2948,GSTM4
26005,C2CD3
7138,TNNT1
8492,PRSS12
3117,HLA-DQA1
440073,IQSEC3
773,CACNA1A
26108,PYGO1
51241,COX16
79016,DDA1
9342,SNAP29
59338,PLEKHA1
80345,ZSCAN16
55096,EBLN2
51054,PLEKHA8P1
80705,TSGA10
57596,BEGAIN
81876,RAB1B
81579,PLA2G12A
11160,ERLIN2
51493,RTCB
2319,FLOT2
10752,CHL1
9841,ZBTB24
5745,PTH1R
5153,PDE1B
23023,TMCC1
2068,ERCC2
80012,PHC3
4485,MST1
171392,ZNF675
60682,SMAP1
51550,CINP
26015,RPAP1
55709,KBTBD4
29028,ATAD2
3226,HOXC10
56992,KIF15
29767,TMOD2
55668,GPATCH2L
55088,CCDC186
6866,TAC3
79864,C11orf63
203197,C9orf91
54531,MIER2
6164,RPL34
375,ARF1
9826,ARHGEF11
8038,ADAM12
3149,HMGB3
9681,DEPDC5
9514,GAL3ST1
3790,KCNS3
27299,ADAMDEC1
939,CD27
7409,VAV1
3981,LIG4
9468,PCYT1B
7678,ZNF124
2560,GABRB1
5228,PGF
8913,CACNA1G
26099,SZRD1
92170,MTG1
51710,ZNF44
11221,DUSP10
64343,AZI2
60370,AVPI1
55014,STX17
60487,TRMT11
79582,SPAG16
54970,TTC12
7561,ZNF14
58985,IL22RA1
128553,TSHZ2
64288,ZSCAN31
2339,FNTA
9878,TOX4
7378,UPP1
2215,FCGR3B
10090,UST
6940,ZNF354A
27165,GLS2
912,CD1D
55117,SLC6A15
8464,SUPT3H
65258,MPPE1
2710,GK
9173,IL1RL1
5915,RARB
8721,EDF1
10229,COQ7
8626,TP63
6674,SPAG1
10663,CXCR6
90326,THAP3
460,ASTN1
1181,CLCN2
8034,SLC25A16
7343,UBTF
60684,TRAPPC11
54952,TRNAU1AP
55872,PBK
30833,NT5C
10087,COL4A3BP
65980,BRD9
50809,HP1BP3
79843,FAM124B
83463,MXD3
100506469,TMEM147-AS1
6727,SRP14
1400,CRMP1
26097,CHTOP
10257,ABCC4
26747,NUFIP1
4828,NMB
6523,SLC5A1
51276,ZNF571
5629,PROX1
2649,NR6A1
10157,AASS
84809,CROCCP2
2205,FCER1A
3199,HOXA2
339290,LINC00667
57644,MYH7B
8707,B3GALT2
79706,PRKRIP1
79886,CAAP1
49856,WRAP73
79753,SNIP1
64084,CLSTN2
79573,TTC13
10998,SLC27A5
55005,RMND1
4676,NAP1L4
8857,FCGBP
10127,ZNF263
2677,GGCX
9957,HS3ST1
4036,LRP2
7011,TEP1
6861,SYT5
4901,NRL
2554,GABRA1
10103,TSPAN1
3776,KCNK2
23036,ZNF292
23248,RPRD2
7551,ZNF3
7770,ZNF227
54925,ZSCAN32
55298,RNF121
23408,SIRT5
55057,AIM1L
11057,ABHD2
196743,PAOX
6224,RPS20
55854,ZC3H15
4597,MVD
9159,PCSK7
2972,BRF1
5126,PCSK2
4163,MCC
944,TNFSF8
1961,EGR4
23155,CLCC1
3687,ITGAX
57460,PPM1H
23119,HIC2
56929,FEM1C
23250,ATP11A
91373,UAP1L1
256227,STEAP1B
22822,PHLDA1
63894,VIPAS39
55731,FAM222B
55167,MSL2
79154,DHRS11
79885,HDAC11
117247,SLC16A10
55359,STYK1
57665,RDH14
4826,NNAT
2644,GCHFR
6457,SH3GL3
3356,HTR2A
8543,LMO4
7542,ZFPL1
4957,ODF2
6619,SNAPC3
6904,TBCD
3696,ITGB8
167227,DCP2
9862,MED24
8776,MTMR1
93973,ACTR8
80021,TMEM62
79039,DDX54
57715,SEMA4G
10683,DLL3
29092,LINC00339
60484,HAPLN2
57148,RALGAPB
84851,TRIM52
100289678,ZNF783
6829,SUPT5H
6949,TCOF1
6001,RGS10
9454,HOMER3
9463,PICK1
8790,FPGT
9610,RIN1
23545,ATP6V0A2
8448,DOC2A
8916,HERC3
22835,ZFP30
157680,VPS13B
6667,SP1
7093,TLL2
3128,HLA-DRB6
54872,PIGG
64754,SMYD3
79818,ZNF552
54830,NUP62CL
79064,TMEM223
5660,PSAP
6421,SFPQ
6477,SIAH1
9699,RIMS2
9719,ADAMTSL2
6660,SOX5
65005,MRPL9
8793,TNFRSF10D
202559,KHDRBS2
147339,C18orf25
23596,OPN3
7559,ZNF12
80352,RNF39
50856,CLEC4A
29933,GPR132
51085,MLXIPL
2845,GPR22
7311,UBA52
10495,ENOX2
41,ASIC1
5878,RAB5C
3340,NDST1
64063,PRSS22
6539,SLC6A12
7584,ZNF35
3559,IL2RA
247,ALOX15B
4004,LMO1
5204,PFDN5
2137,EXTL3
10001,MED6
259230,SGMS1
131566,DCBLD2
56062,KLHL4
55283,MCOLN3
81894,SLC25A28
10471,PFDN6
377,ARF3
2800,GOLGA1
60312,AFAP1
5266,PI3
8269,TMEM187
9344,TAOK2
2159,F10
6495,SIX1
5021,OXTR
3952,LEP
4152,MBD1
7371,UCK2
6362,CCL18
4973,OLR1
204851,HIPK1
10154,PLXNC1
93081,TEX30
92342,METTL18
57863,CADM3
100272228,LINC00894
23759,PPIL2
64320,RNF25
79609,VCPKMT
26047,CNTNAP2
26468,LHX6
64708,COPS7B
56994,CHPT1
138162,C9orf116
6156,RPL30
10209,EIF1
220,ALDH1A3
2537,IFI6
5450,POU2AF1
11012,KLK11
5537,PPP6C
57165,GJC2
7037,TFRC
23049,SMG1
27229,TUBGCP4
7375,USP4
4502,MT2A
9890,PLPPR4
619505,SNORA21
346157,ZNF391
2713,GK3P
285672,SREK1IP1
63943,FKBPL
54209,TREM2
55755,CDK5RAP2
80896,NPL
3268,AGFG2
1938,EEF2
9528,TMEM59
2571,GAD1
140,ADORA3
4647,MYO7A
8738,CRADD
1757,SARDH
6474,SHOX2
27180,SIGLEC9
2902,GRIN1
162427,FAM134C
55110,MAGOHB
55105,GPATCH2
54916,TMEM260
56605,ERO1B
55103,RALGPS2
9726,ZNF646
4255,MGMT
10083,USH1C
7140,TNNT3
8630,HSD17B6
27063,ANKRD1
5922,RASA2
3759,KCNJ2
6103,RPGR
23234,DNAJC9
1388,ATF6B
23587,ELP5
63899,NSUN3
53947,A4GALT
79648,MCPH1
80095,ZNF606
79230,ZNF557
10501,SEMA6B
23566,LPAR3
5201,PFDN1
4552,MTRR
8577,TMEFF1
22944,KIN
1594,CYP27B1
5368,PNOC
64116,SLC39A8
317662,FAM149B1
5098,PCDHGC3
151050,KANSL1L
23217,ZFR2
27292,DIMT1
51111,KMT5B
54704,PDP1
64792,IFT22
60558,GUF1
55274,PHF10
11279,KLF8
80127,BBOF1
55072,RNF31
9415,FADS2
50717,DCAF8
27240,SIT1
7728,ZNF175
2140,EYA3
8698,S1PR4
9362,CPNE6
5930,RBBP6
51460,SFMBT1
222658,KCTD20
2057,EPOR
7328,UBE2H
80011,FAM192A
64798,DEPTOR
51069,MRPL2
65997,RASL11B
55277,FGGY
78995,C17orf53
79149,ZSCAN5A
63929,XPNPEP3
53822,FXYD7
9414,TJP2
6157,RPL27A
4253,CTAGE5
9744,ACAP1
8534,CHST1
6820,SULT2B1
7718,ZNF165
3750,KCND1
2566,GABRG2
3141,HLCS
6296,ACSM3
400506,KNOP1
187,APLNR
26033,ATRNL1
26038,CHD5
79871,RPAP2
51816,CECR1
59341,TRPV4
79744,ZNF419
8559,PRPF18
23381,SMG5
10299,MARCHF6
65082,VPS33A
4194,MDM4
8904,CPNE1
6654,SOS1
5446,PON3
10102,TSFM
221472,FGD2
401014,TEX41
55177,RMDN3
25789,TMEM59L
51691,LSM8
55840,EAF2
64901,RANBP17
56257,MEPCE
79919,C2orf54
5317,PKP1
7332,UBE2L3
79888,LPCAT1
10421,CD2BP2
4908,NTF3
10500,SEMA6C
5662,PSD
56125,PCDHB11
56950,SMYD2
9073,CLDN8
25787,DGCR9
8528,DDO
57599,WDR48
740,MRPL49
29994,BAZ2B
2027,ENO3
4507,MTAP
11005,SPINK5
9880,ZBTB39
11066,SNRNP35
9734,HDAC9
3695,ITGB7
9856,KIAA0319
8193,DPF1
5732,PTGER2
8499,PPFIA2
9541,CIR1
4155,MBP
2905,GRIN2C
83988,NCALD
26053,AUTS2
6872,TAF1
64710,NUCKS1
54795,TRPM4
79873,NUDT18
79413,ZBED2
79915,ATAD5
9464,HAND2
51237,MZB1
4057,LTF
2067,ERCC1
5095,PCCA
10667,FARS2
29114,TAGLN3
4968,OGG1
8654,PDE5A
1147,CHUK
8530,CST7
8908,GYG2
90233,ZNF551
120526,DNAJC24
131578,LRRC15
5729,PTGDR
51399,TRAPPC4
55086,CXorf57
55784,MCTP2
55327,LIN7C
387509,GPR153
4899,NRF1
8876,VNN1
8792,TNFRSF11A
1663,DDX11
6208,RPS14
10236,HNRNPR
60672,MIIP
27125,AFF4
1456,CSNK1G3
9466,IL27RA
376267,RAB15
10438,C1D
51112,TRAPPC12
2483,FRG1
55,ACPP
10020,GNE
140462,ASB9
9265,CYTH3
6671,SP4
4803,NGF
6014,RIT2
6548,SLC9A1
5272,SERPINB9
814,CAMK4
7113,TMPRSS2
57799,RAB40C
284352,PPP1R37
26034,IPCEF1
114791,TUBGCP5
79109,MAPKAP1
10363,HMG20A
51329,ARL6IP4
79831,KDM8
64097,EPB41L4A
55262,C7orf43
55779,CFAP44
79971,WLS
63897,HEATR6
51363,CHST15
5293,PIK3CD
10379,IRF9
10406,WFDC2
726,CAPN5
3622,ING2
23054,NCOA6
9562,MINPP1
2494,NR5A2
138046,RALYL
140883,ZNF280B
9076,CLDN1
7227,TRPS1
55602,CDKN2AIP
114884,OSBPL10
29106,SCG3
29123,ANKRD11
25788,RAD54B
55285,RBM41
54978,SLC35F6
8460,TPST1
973,CD79A
8875,VNN2
10736,SIX2
5100,PCDH8
5207,PFKFB1
3119,HLA-DQB1
2524,FUT2
23544,SEZ6L
23457,ABCB9
5387,PMS2P3
5428,POLG
54942,FAM206A
27158,NDOR1
84196,USP48
27156,RSPH14
6207,RPS13
23394,ADNP
8744,TNFSF9
1609,DGKQ
1501,CTNND2
2820,GPD2
919,CD247
10219,KLRG1
23209,MLC1
1763,DNA2
91355,LRP5L
6130,RPL7A
64284,RAB17
3652,IPP
79842,ZBTB3
55603,FAM46A
10948,STARD3
5298,PI4KB
2833,CXCR3
6602,SMARCD1
7036,TFR2
1521,CTSW
2843,GPR20
55937,APOM
64395,GMCL1
55870,ASH1L
64860,ARMCX5
24141,LAMP5
844,CASQ1
79147,FKRP
6168,RPL37A
833,CARS
9788,MTSS1
8614,STC2
8438,RAD54L
5318,PKP2
26190,FBXW2
6833,ABCC8
256987,SERINC5
654817,NCF1C
3755,KCNG1
5558,PRIM2
65094,JMJD4
10801,SEPTIN9
6160,RPL31
5635,PRPSAP1
379,ARL4D
8842,PROM1
3579,CXCR2
80086,TUBA4B
1201,CLN3
55290,BRF2
56474,CTPS2
80153,EDC3
79639,TMEM53
54828,BCAS3
83464,APH1B
57707,TLDC1
26010,SPATS2L
1499,CTNNB1
384,ARG2
1620,BRINP1
8787,RGS9
9351,SLC9A3R2
6323,SCN1A
24142,NAT6
1487,CTBP1
7178,TPT1
3640,INSL3
9910,RABGAP1L
9205,ZMYM5
389856,USP27X
55024,BANK1
64089,SNX16
55388,MCM10
30819,KCNIP2
5184,PEPD
10946,SF3A3
70,ACTC1
5346,PLIN1
4145,MATK
5961,PRPH2
23316,CUX2
54509,RHOF
6783,SULT1E1
84223,IQCG
6612,SUMO3
6827,SUPT4H1
23650,TRIM29
23092,ARHGAP26
7444,VRK2
646,BNC1
3741,KCNA5
81605,URM1
7273,TTN
10893,MMP24
80055,PGAP1
29893,PSMC3IP
2005,ELK4
63923,TNN
9967,THRAP3
79005,SCNM1
80231,CXorf21
414918,DENND6B
9354,UBE4A
3064,HTT
2671,GFER
3222,HOXC5
10633,RASL10A
83450,DRC3
54550,NECAB2
51205,ACP6
26271,FBXO5
54943,DNAJC28
79854,LINC00115
6138,RPL15
6181,RPLP2
10882,C1QL1
2295,FOXF2
50859,SPOCK3
1121,CHM
9401,RECQL4
64131,XYLT1
4818,NKG7
22999,RIMS1
22802,CLCA4
54566,EPB41L4B
9156,EXO1
4097,MAFG
8794,TNFRSF10C
3034,HAL
9039,UBA3
57819,LSM2
27291,R3HCC1L
2358,FPR2
23060,ZNF609
51364,ZMYND10
177,AGER
79623,GALNT14
7161,TP73
10785,WDR4
1588,CYP19A1
8938,BAIAP3
79171,RBM42
2262,GPC5
6367,CCL22
8289,ARID1A
91782,CHMP7
23133,PHF8
139322,APOOL
10402,ST3GAL6
90141,EFCAB11
8339,HIST1H2BG
26523,AGO1
246243,RNASEH1
53832,IL20RA
54981,NMRK1
51643,TMBIM4
51332,SPTBN5
64376,IKZF5
10842,PPP1R17
54904,WHSC1L1
8911,CACNA1I
7014,TERF2
4680,CEACAM6
5268,SERPINB5
10518,CIB2
3841,KPNA5
3861,KRT14
4686,NCBP1
26002,MOXD1
4862,NPAS2
124044,SPATA2L
26060,APPL1
23533,PIK3R5
80157,CWH43
7701,ZNF142
1876,E2F6
1002,CDH4
140710,SOGA1
6750,SST
51142,CHCHD2
80230,RUFY1
79640,C22orf46
51479,ANKFY1
79066,METTL16
81603,TRIM8
2877,GPX2
10874,NMU
8715,NOL4
6863,TAC1
6453,ITSN1
429,ASCL1
55421,NCBP3
81571,MIR600HG
6169,RPL38
225,ABCD2
7327,UBE2G2
9328,GTF3C5
54997,TESC
79148,MMP28
51725,FBXO40
26084,ARHGEF26
6558,SLC12A2
6402,SELL
5080,PAX6
9447,AIM2
5874,RAB27B
9550,ATP6V1G1
201191,SAMD14
55281,TMEM140
51106,TFB1M
2029,ENSA
8603,FAM193A
421,ARVCF
1236,CCR7
1305,COL13A1
79754,ASB13
9245,GCNT3
79838,TMC5
50515,CHST11
79696,ZC2HC1C
5885,RAD21
22906,TRAK1
5332,PLCB4
374,AREG
2444,FRK
6368,CCL23
11163,NUDT4
51729,WBP11
8089,YEATS4
65986,ZBTB10
79673,ZNF329
10942,PRSS21
57127,RHBG
8242,KDM5C
7270,TTF1
1641,DCX
10331,B3GNT3
2662,GDF10
4326,MMP17
3818,KLKB1
3090,HIC1
64410,KLHL25
8556,CDC14A
5478,PPIA
1268,CNR1
28964,GIT1
55697,VAC14
55199,FAM86C1
51086,TNNI3K
64785,GINS3
1294,COL7A1
654,BMP6
6097,RORC
7294,TXK
10383,TUBB4B
11184,MAP4K1
971,CD72
11254,SLC6A14
51412,ACTL6B
22865,SLITRK3
8808,IL1RL2
8651,SOCS1
3795,KHK
317,APAF1
80145,THOC7
55313,CPPED1
55063,ZCWPW1
654434,SNHG20
54784,ALKBH4
11346,SYNPO
27030,MLH3
64849,SLC13A3
10773,ZBTB6
83941,TM2D1
9557,CHD1L
6047,RNF4
54989,ZNF770
83444,INO80B
1984,EIF5A
22843,PPM1E
80216,ALPK1
8174,MADCAM1
10265,IRX5
2324,FLT4
50626,CYHR1
146057,TTBK2
860,RUNX2
2055,CLN8
6302,TSPAN31
7029,TFDP2
4800,NFYA
9071,CLDN10
1825,DSC3
10930,APOBEC2
2678,GGT1
599,BCL2L2
4149,MAX
9077,DIRAS3
51163,DBR1
51176,LEF1
9244,CRLF1
921,CD5
5283,PIGH
79414,LRFN3
55775,TDP1
1687,DFNA5
26085,KLK13
55171,TBCCD1
51350,KRT76
1515,CTSV
3929,LBP
2138,EYA1
9515,STXBP5L
23428,SLC7A8
84656,GLYR1
4534,MTM1
1565,CYP2D6
64132,XYLT2
3191,HNRNPL
2891,GRIA2
10603,SH2B2
1735,DIO3
7633,ZNF79
1743,DLST
79707,NOL9
55521,TRIM36
9352,TXNL1
9904,RBM19
80174,DBF4B
5923,RASGRF1
375057,C1orf95
416,ARSF
80148,PQLC1
55016,MARCHF1
3698,ITIH2
5453,POU3F1
8372,HYAL3
122616,C14orf79
643854,CTAGE9
55217,TMLHE
79724,ZNF768
79731,NARS2
10858,CYP46A1
53919,SLCO1C1
57115,PGLYRP4
81537,SGPP1
339044,PKD1P1
9824,ARHGAP11A
119,ADD2
5454,POU3F2
6579,SLCO1A2
6598,SMARCB1
51268,PIPOX
5430,POLR2A
10426,TUBGCP3
92,ACVR2A
1381,CRABP1
6261,RYR1
930,CD19
9229,DLGAP1
8394,PIP5K1A
55149,MTPAP
29992,PILRA
5692,PSMB4
4978,OPCML
6564,SLC15A1
26048,ZNF500
63910,SLC17A9
80323,CCDC68
64850,ETNPPL
51513,ETV7
55750,AGK
11108,PRDM4
8874,ARHGEF7
1996,ELAVL4
11006,LILRB4
3824,KLRD1
598,BCL2L1
5179,PENK
5063,PAK3
5382,PMS2P4
22983,MAST1
80067,DCAF17
7739,ZNF185
3221,HOXC4
6372,CXCL6
23112,TNRC6B
79980,DSN1
79667,KLF3-AS1
10777,ARPP21
9966,TNFSF15
115708,TRMT61A
4617,MYF5
55744,COA1
5452,POU2F2
8970,HIST1H2BJ
79616,CCNJL
79862,ZNF669
29125,C11orf21
56132,PCDHB3
123872,DNAAF1
9913,SUPT7L
9640,ZNF592
552,AVPR1A
5705,PSMC5
567,B2M
25807,RHBDD3
2099,ESR1
10100,TSPAN2
4808,NHLH2
79870,BAALC
65010,SLC26A6
3291,HSD11B2
5082,PDCL
1496,CTNNA2
6489,ST8SIA1
59348,ZNF350
9627,SNCAIP
51611,DPH5
51555,PEX5L
10089,KCNK7
79015,LINC01260
4051,CYP4F3
3227,HOXC11
7436,VLDLR
5609,MAP2K7
4193,MDM2
10417,SPON2
7352,UCP3
5824,PEX19
10520,ZNF211
114,ADCY8
11262,SP140
6747,SSR3
79800,CARF
25790,CFAP45
5165,PDK3
4671,NAIP
7425,VGF
7136,TNNI2
3642,INSM1
4062,LY6H
3586,IL10
1506,CTRL
6530,SLC6A2
54854,FAM83E
10077,TSPAN32
25819,NOCT
60495,HPSE2
1441,CSF3R
1101,CHAD
4099,MAG
50852,TRAT1
54737,MPHOSPH8
55800,SCN3B
25950,RWDD3
23230,VPS13A
57711,ZNF529
55506,H2AFY2
56648,EIF5A2
105,ADARB2
79368,FCRL2
23446,SLC44A1
6744,SSFA2
8218,CLTCL1
1828,DSG1
2549,GAB1
7268,TTC4
54883,CWC25
1416,CRYBB2P1
91860,CALML4
5190,PEX6
5653,KLK6
6045,RNF2
6511,SLC1A6
23504,RIMBP2
55508,SLC35E3
728448,PPIEL
313,AOAH
3853,KRT6A
80317,ZKSCAN3
55695,NSUN5
5288,PIK3C2G
91752,ZNF804A
55617,TASP1
51807,TUBA8
55180,LINS1
25897,RNF19A
2670,GFAP
5055,SERPINB2
10871,CD300C
7552,ZNF711
4185,ADAM11
126353,MISP
1768,DNAH6
80862,ZNRD1-AS1
1308,COL17A1
2731,GLDC
10368,CACNG3
2892,GRIA3
8326,FZD9
747,DAGLA
22894,DIS3
55733,HHAT
57053,CHRNA10
29104,N6AMT1
11107,PRDM5
64377,CHST8
25859,PART1
4493,MT1E
79637,ARMC7
54886,PLPPR1
1463,NCAN
22849,CPEB3
56171,DNAH7
2117,ETV3
9940,DLEC1
7290,HIRA
27123,DKK2
79930,DOK3
648,BMI1
26046,LTN1
220134,SKA1
54210,TREM1
6563,SLC14A1
1244,ABCC2
58500,ZNF250
54853,WDR55
80005,DOCK5
221154,MICU2
51617,HMP19
79442,LRRC2
2001,ELF5
2218,FKTN
10215,OLIG2
51272,BET1L
27076,LYPD3
218,ALDH3A1
8623,ASMTL
84679,SLC9A7
79813,EHMT1
79786,KLHL36
757,TMEM50B
7024,TFCP2
375056,MIA3
318,NUDT2
29980,DONSON
51427,ZNF107
3902,LAG3
9545,RAB3D
5104,SERPINA5
8798,DYRK4
6789,STK4
3084,NRG1
1259,CNGA1
5451,POU2F1
728661,SLC35E2B
3229,HOXC13
51678,MPP6
134,ADORA1
3598,IL13RA2
1014,CDH16
729230,CCR2
3785,KCNQ2
79446,WDR25
80776,B9D2
7699,ZNF140
7033,TFF3
56946,EMSY
23780,APOL2
22993,HMGXB3
22893,BAHD1
631,BFSP1
6492,SIM1
6939,TCF15
27285,TEKT2
25975,EGFL6
6615,SNAI1
386627,SAP30L-AS1
9684,LRRC14
4942,OAT
23310,NCAPD3
23314,SATB2
9758,FRMPD4
79895,ATP8B4
51302,CYP39A1
63935,PCIF1
51092,SIDT2
6770,STAR
3996,LLGL1
6334,SCN8A
3620,IDO1
4761,NEUROD2
27284,SULT1B1
7597,ZBTB25
7769,ZNF226
55785,FGD6
9730,VPRBP
25797,QPCT
6710,SPTB
83696,TRAPPC9
5324,PLAG1
7306,TYRP1
8581,LY6D
2796,GNRH1
2702,GJA5
100129460,DPY19L1P1
56993,TOMM22
79608,RIC3
11178,LZTS1
51275,MAPKAPK5-AS1
11025,LILRB3
1025,CDK9
10814,CPLX2
7046,TGFBR1
51141,INSIG2
79441,HAUS3
79836,LONRF3
81029,WNT5B
11333,PDAP1
7307,U2AF1
3037,HAS2
27098,CLUL1
3766,KCNJ10
2572,GAD2
6360,CCL16
2306,FOXD2
782,CACNB1
10587,TXNRD2
55693,KDM4D
2940,GSTA3
163,AP2B1
8941,CDK5R2
3718,JAK3
3386,ICAM4
5439,POLR2J
27097,TAF5L
22807,IKZF2
1995,ELAVL3
81030,ZBP1
55102,ATG2B
79912,PYROXD1
55663,ZNF446
23762,OSBP2
5608,MAP2K6
54805,CNNM2
23264,ZC3H7B
23157,SEPTIN6
79832,QSER1
2562,GABRB3
785,CACNB4
9479,MAPK8IP1
1394,CRHR1
6374,CXCL5
29079,MED4
51447,IP6K2
2019,EN1
11141,IL1RAPL1
267,AMFR
7512,XPNPEP2
441151,TMEM151B
5936,RBM4
11274,USP18
7475,WNT6
3881,KRT31
7087,ICAM5
3872,KRT17
6206,RPS12
80143,SIKE1
6484,ST3GAL4
5139,PDE3A
5105,PCK1
9230,RAB11B
55280,CWF19L1
7798,LUZP1
4289,MKLN1
8710,SERPINB7
26150,RIBC2
11082,ESM1
5994,RFXAP
57172,CAMK1G
55125,CEP192
10734,STAG3
55796,MBNL3
56934,CA10
827,CAPN6
6504,SLAMF1
9530,BAG4
80124,VCPIP1
63827,BCAN
54039,PCBP3
608,TNFRSF17
887,CCKBR
11216,AKAP10
2827,GPR3
7582,ZNF33B
55892,MYNN
51311,TLR8
6228,RPS23
80742,PRR3
1510,CTSE
79825,EFCC1
54584,GNB1L
79943,ZNF696
80763,SPX
6120,RPE
57003,CCDC47
9317,PTER
7776,ZNF236
79012,CAMKV
79022,TMEM106C
6693,SPN
280658,SSX7
57097,PARP11
7266,DNAJC7
11122,PTPRT
2557,GABRA4
6641,SNTB1
64864,RFX7
9956,HS3ST2
10465,PPIH
3232,HOXD3
130916,MTERF4
10009,ZBTB33
54876,DCAF16
725,C4BPB
54820,NDE1
10319,LAMC3
1789,DNMT3B
6167,RPL37
22844,FRMPD1
9278,ZBTB22
10110,SGK2
51594,NBAS
5973,RENBP
30837,SOCS7
9196,KCNAB3
4012,LNPEP
2196,FAT2
23412,COMMD3
81545,FBXO38
57466,SCAF4
23349,PHF24
10643,IGF2BP3
2675,GFRA2
6885,MAP3K7
23613,ZMYND8
9189,ZBED1
1859,DYRK1A
400410,ST20
909,CD1A
10675,CSPG5
5702,PSMC3
956,ENTPD3
22797,TFEC
3604,TNFRSF9
1562,CYP2C18
9939,RBM8A
2734,GLG1
79742,CXorf36
26575,RGS17
4886,NPY1R
3213,HOXB3
6875,TAF4B
50943,FOXP3
2315,MLANA
9440,MED17
3110,MNX1
11123,RCAN3
1008,CDH10
6171,RPL41
4693,NDP
3780,KCNN1
4666,NACA
10249,GLYAT
7528,YY1
8805,TRIM24
10612,TRIM3
3713,IVL
23243,ANKRD28
353514,LILRA5
51621,KLF13
6363,CCL19
3552,IL1A
54496,PRMT7
4336,MOBP
10570,DPYSL4
8431,NR0B2
4987,OPRL1
79625,NDNF
23601,CLEC5A
22834,ZNF652
4948,OCA2
8999,CDKL2
646282,AZGP1P1
9337,CNOT8
23177,CEP68
23138,N4BP3
1004,CDH6
5307,PITX1
6801,STRN
4858,NOVA2
3240,HP
10371,SEMA3A
124,ADH1A
6585,SLIT1
23251,KIAA1024
126070,ZNF440
514,ATP5E
29118,DDX25
7428,VHL
64582,GPR135
29063,ZCCHC4
10913,EDAR
23541,SEC14L2
758,MPPED1
3036,HAS1
10690,FUT9
63982,ANO3
2525,FUT3
8538,BARX2
79698,ZMAT4
79740,ZBBX
2568,GABRP
6191,RPS4X
374655,ZNF710
23421,ITGB3BP
2650,GCNT1
3848,KRT1
3761,KCNJ4
9070,ASH2L
10369,CACNG2
80774,LIMD2
9679,FAM53B
51025,PAM16
1297,COL9A1
9827,RGP1
8945,BTRC
10578,GNLY
5010,CLDN11
5990,RFX2
54901,CDKAL1
50805,IRX4
3845,KRAS
5429,POLH
140460,ASB7
11247,NXPH4
9453,GGPS1
2900,GRIK4
1488,CTBP2
253782,CERS6
55079,FEZF2
29935,RPA4
100126791,EGOT
23359,FAM189A1
157627,LINC00599
10949,HNRNPA0
5284,PIGR
9495,AKAP5
57405,SPC25
64858,DCLRE1B
54777,CFAP46
80129,CCDC170
239,ALOX12
5455,POU3F3
80128,TRIM46
2735,GLI1
54974,THG1L
27190,IL17B
56834,GPR137
10725,NFAT5
627,BDNF
3858,KRT10
7771,ZNF112
36,ACADSB
1016,CDH18
2081,ERN1
81491,GPR63
79720,VPS37B
9420,CYP7B1
55291,PPP6R3
79745,CLIP4
54149,C21orf91
50861,STMN3
1875,E2F5
9534,ZNF254
6882,TAF11
7476,WNT7A
5432,POLR2C
55585,UBE2Q1
79718,TBL1XR1
5308,PITX2
79370,BCL2L14
2707,GJB3
6506,SLC1A2
63895,PIEZO2
64718,UNKL
4685,NCAM2
9258,MFHAS1
22986,SORCS3
7762,ZNF215
57586,SYT13
5690,PSMB2
2563,GABRD
3242,HPD
2822,GPLD1
6490,PMEL
10795,ZNF268
8986,RPS6KA4
5199,CFP
79817,MOB3B
54329,GPR85
79635,CCDC121
10485,C1orf61
10389,SCML2
79677,SMC6
8456,FOXN1
8702,B4GALT4
2645,GCK
9355,LHX2
3250,HPR
23093,TTLL5
4974,OMG
10321,CRISP3
1038,CDR1
9310,ZNF235
2584,GALK1
1820,ARID3A
1007,CDH9
3203,HOXA6
10156,RASA4
2259,FGF14
6947,TCN1
6884,TAF13
1576,CYP3A4
4821,NKX2-2
3049,HBQ1
8540,AGPS
4318,MMP9
5816,PVALB
176,ACAN
23547,LILRA4
5618,PRLR
81691,LOC81691
27330,RPS6KA6
55051,NRDE2
60468,BACH2
6299,SALL1
4604,MYBPC1
55224,ETNK2
79940,LINC00472
9283,GPR37L1
5435,POLR2F
53836,GPR87
406,ARNTL
6318,SERPINB4
7329,UBE2I
79001,VKORC1
10230,NBR2
51046,ST8SIA3
8930,MBD4
55257,MRGBP
64167,ERAP2
9934,P2RY14
22853,LMTK2
54626,HES2
11045,UPK1A
221830,TWISTNB
151987,PPP4R2
57795,BRINP2
6388,SDF2
23265,EXOC7
